model,fpr,tpr
Random Forest,0.042733433734939756,0.20784883720930233
Random Forest,0.04292168674698795,0.20784883720930233
Random Forest,0.04292168674698795,0.21075581395348839
Random Forest,0.04348644578313253,0.21075581395348839
Random Forest,0.04348644578313253,0.21511627906976744
Random Forest,0.043674698795180725,0.21511627906976744
Random Forest,0.043674698795180725,0.21656976744186046
Random Forest,0.04386295180722891,0.21656976744186046
Random Forest,0.04386295180722891,0.2180232558139535
Random Forest,0.0442394578313253,0.2180232558139535
Random Forest,0.0442394578313253,0.2194767441860465
Random Forest,0.04442771084337349,0.2194767441860465
Random Forest,0.04442771084337349,0.22238372093023256
Random Forest,0.04499246987951807,0.22238372093023256
Random Forest,0.04499246987951807,0.2238372093023256
Random Forest,0.04536897590361446,0.2238372093023256
Random Forest,0.04536897590361446,0.22674418604651161
Random Forest,0.04593373493975904,0.22674418604651161
Random Forest,0.04593373493975904,0.22819767441860464
Random Forest,0.046121987951807226,0.22819767441860464
Random Forest,0.046121987951807226,0.22965116279069767
Random Forest,0.047063253012048195,0.22965116279069767
Random Forest,0.047063253012048195,0.23255813953488372
Random Forest,0.04725150602409638,0.23255813953488372
Random Forest,0.04725150602409638,0.2369186046511628
Random Forest,0.04800451807228916,0.2369186046511628
Random Forest,0.04800451807228916,0.23837209302325582
Random Forest,0.04838102409638554,0.23837209302325582
Random Forest,0.04838102409638554,0.24127906976744187
Random Forest,0.048569277108433735,0.24127906976744187
Random Forest,0.048569277108433735,0.24273255813953487
Random Forest,0.04875753012048193,0.24273255813953487
Random Forest,0.04875753012048193,0.2441860465116279
Random Forest,0.04894578313253012,0.2441860465116279
Random Forest,0.04894578313253012,0.24563953488372092
Random Forest,0.0495105421686747,0.24563953488372092
Random Forest,0.0495105421686747,0.24709302325581395
Random Forest,0.05082831325301205,0.24709302325581395
Random Forest,0.05082831325301205,0.24854651162790697
Random Forest,0.051016566265060244,0.24854651162790697
Random Forest,0.051016566265060244,0.25
Random Forest,0.05120481927710843,0.25
Random Forest,0.05120481927710843,0.251453488372093
Random Forest,0.05139307228915663,0.251453488372093
Random Forest,0.05139307228915663,0.25290697674418605
Random Forest,0.051957831325301206,0.25290697674418605
Random Forest,0.051957831325301206,0.2558139534883721
Random Forest,0.05233433734939759,0.2558139534883721
Random Forest,0.05233433734939759,0.25726744186046513
Random Forest,0.05289909638554217,0.25726744186046513
Random Forest,0.05289909638554217,0.25872093023255816
Random Forest,0.05327560240963856,0.25872093023255816
Random Forest,0.05327560240963856,0.2601744186046512
Random Forest,0.054028614457831324,0.2601744186046512
Random Forest,0.054028614457831324,0.26308139534883723
Random Forest,0.0545933734939759,0.26308139534883723
Random Forest,0.0545933734939759,0.26598837209302323
Random Forest,0.05609939759036144,0.26598837209302323
Random Forest,0.05609939759036144,0.2703488372093023
Random Forest,0.05666415662650602,0.2703488372093023
Random Forest,0.05666415662650602,0.27180232558139533
Random Forest,0.0572289156626506,0.27180232558139533
Random Forest,0.0572289156626506,0.2761627906976744
Random Forest,0.057417168674698794,0.2761627906976744
Random Forest,0.057417168674698794,0.27761627906976744
Random Forest,0.05779367469879518,0.27761627906976744
Random Forest,0.05779367469879518,0.27906976744186046
Random Forest,0.05798192771084337,0.27906976744186046
Random Forest,0.05798192771084337,0.2805232558139535
Random Forest,0.058358433734939756,0.2805232558139535
Random Forest,0.058358433734939756,0.28488372093023256
Random Forest,0.058923192771084335,0.28488372093023256
Random Forest,0.058923192771084335,0.2863372093023256
Random Forest,0.05948795180722891,0.2863372093023256
Random Forest,0.05948795180722891,0.29069767441860467
Random Forest,0.05967620481927711,0.29069767441860467
Random Forest,0.05967620481927711,0.2921511627906977
Random Forest,0.06005271084337349,0.2921511627906977
Random Forest,0.06005271084337349,0.2936046511627907
Random Forest,0.060240963855421686,0.2936046511627907
Random Forest,0.060240963855421686,0.29651162790697677
Random Forest,0.06042921686746988,0.29651162790697677
Random Forest,0.06042921686746988,0.29941860465116277
Random Forest,0.06099397590361446,0.29941860465116277
Random Forest,0.06099397590361446,0.3008720930232558
Random Forest,0.06137048192771084,0.3008720930232558
Random Forest,0.06137048192771084,0.3023255813953488
Random Forest,0.0625,0.3023255813953488
Random Forest,0.0625,0.30523255813953487
Random Forest,0.06306475903614457,0.30523255813953487
Random Forest,0.06306475903614457,0.3081395348837209
Random Forest,0.06344126506024096,0.3081395348837209
Random Forest,0.06344126506024096,0.30959302325581395
Random Forest,0.06457078313253012,0.30959302325581395
Random Forest,0.06457078313253012,0.311046511627907
Random Forest,0.06494728915662651,0.311046511627907
Random Forest,0.06494728915662651,0.3125
Random Forest,0.06588855421686747,0.3125
Random Forest,0.06588855421686747,0.313953488372093
Random Forest,0.06682981927710843,0.313953488372093
Random Forest,0.06682981927710843,0.3168604651162791
Random Forest,0.0677710843373494,0.3168604651162791
Random Forest,0.0677710843373494,0.31976744186046513
Random Forest,0.06852409638554217,0.31976744186046513
Random Forest,0.06852409638554217,0.32122093023255816
Random Forest,0.06871234939759036,0.32122093023255816
Random Forest,0.06871234939759036,0.3226744186046512
Random Forest,0.06890060240963855,0.3226744186046512
Random Forest,0.06890060240963855,0.32703488372093026
Random Forest,0.06908885542168675,0.32703488372093026
Random Forest,0.06908885542168675,0.32848837209302323
Random Forest,0.06965361445783133,0.32848837209302323
Random Forest,0.06965361445783133,0.3313953488372093
Random Forest,0.07153614457831325,0.3313953488372093
Random Forest,0.07153614457831325,0.3328488372093023
Random Forest,0.07228915662650602,0.3328488372093023
Random Forest,0.07228915662650602,0.3372093023255814
Random Forest,0.07266566265060241,0.3372093023255814
Random Forest,0.07266566265060241,0.3386627906976744
Random Forest,0.07341867469879518,0.3386627906976744
Random Forest,0.07341867469879518,0.34156976744186046
Random Forest,0.07379518072289157,0.34156976744186046
Random Forest,0.07379518072289157,0.3430232558139535
Random Forest,0.07417168674698796,0.3430232558139535
Random Forest,0.07417168674698796,0.3444767441860465
Random Forest,0.07473644578313253,0.3444767441860465
Random Forest,0.07473644578313253,0.34738372093023256
Random Forest,0.07530120481927711,0.34738372093023256
Random Forest,0.07530120481927711,0.3488372093023256
Random Forest,0.07624246987951808,0.3488372093023256
Random Forest,0.07624246987951808,0.35174418604651164
Random Forest,0.07756024096385543,0.35174418604651164
Random Forest,0.07756024096385543,0.35319767441860467
Random Forest,0.0783132530120482,0.35319767441860467
Random Forest,0.0783132530120482,0.3546511627906977
Random Forest,0.08057228915662651,0.3546511627906977
Random Forest,0.08057228915662651,0.35755813953488375
Random Forest,0.0807605421686747,0.35755813953488375
Random Forest,0.0807605421686747,0.36046511627906974
Random Forest,0.08226656626506024,0.36046511627906974
Random Forest,0.08226656626506024,0.3633720930232558
Random Forest,0.08301957831325302,0.3633720930232558
Random Forest,0.08301957831325302,0.36627906976744184
Random Forest,0.08377259036144578,0.36627906976744184
Random Forest,0.08377259036144578,0.37209302325581395
Random Forest,0.08414909638554217,0.37209302325581395
Random Forest,0.08414909638554217,0.375
Random Forest,0.08490210843373494,0.375
Random Forest,0.08490210843373494,0.376453488372093
Random Forest,0.08734939759036145,0.376453488372093
Random Forest,0.08734939759036145,0.37790697674418605
Random Forest,0.08772590361445783,0.37790697674418605
Random Forest,0.08772590361445783,0.3793604651162791
Random Forest,0.0884789156626506,0.3793604651162791
Random Forest,0.0884789156626506,0.3808139534883721
Random Forest,0.09054969879518072,0.3808139534883721
Random Forest,0.09054969879518072,0.38226744186046513
Random Forest,0.09167921686746988,0.38226744186046513
Random Forest,0.09167921686746988,0.38372093023255816
Random Forest,0.09186746987951808,0.38372093023255816
Random Forest,0.09186746987951808,0.3851744186046512
Random Forest,0.09299698795180723,0.3851744186046512
Random Forest,0.09299698795180723,0.3866279069767442
Random Forest,0.09469126506024096,0.3866279069767442
Random Forest,0.09469126506024096,0.38808139534883723
Random Forest,0.09506777108433735,0.38808139534883723
Random Forest,0.09506777108433735,0.38953488372093026
Random Forest,0.09582078313253012,0.38953488372093026
Random Forest,0.09582078313253012,0.39098837209302323
Random Forest,0.09657379518072289,0.39098837209302323
Random Forest,0.09657379518072289,0.39244186046511625
Random Forest,0.09864457831325302,0.39244186046511625
Random Forest,0.09864457831325302,0.3938953488372093
Random Forest,0.09958584337349398,0.3938953488372093
Random Forest,0.09958584337349398,0.3953488372093023
Random Forest,0.10071536144578314,0.3953488372093023
Random Forest,0.10071536144578314,0.39680232558139533
Random Forest,0.1014683734939759,0.39680232558139533
Random Forest,0.1014683734939759,0.4011627906976744
Random Forest,0.10222138554216867,0.4011627906976744
Random Forest,0.10222138554216867,0.40261627906976744
Random Forest,0.10259789156626506,0.40261627906976744
Random Forest,0.10259789156626506,0.40406976744186046
Random Forest,0.10485692771084337,0.40406976744186046
Random Forest,0.10485692771084337,0.4055232558139535
Random Forest,0.1067394578313253,0.4055232558139535
Random Forest,0.1067394578313253,0.4069767441860465
Random Forest,0.10711596385542169,0.4069767441860465
Random Forest,0.10711596385542169,0.40843023255813954
Random Forest,0.10768072289156627,0.40843023255813954
Random Forest,0.10768072289156627,0.40988372093023256
Random Forest,0.10786897590361445,0.40988372093023256
Random Forest,0.10786897590361445,0.4113372093023256
Random Forest,0.10824548192771084,0.4113372093023256
Random Forest,0.10824548192771084,0.4127906976744186
Random Forest,0.10862198795180723,0.4127906976744186
Random Forest,0.10862198795180723,0.41424418604651164
Random Forest,0.10975150602409639,0.41424418604651164
Random Forest,0.10975150602409639,0.41569767441860467
Random Forest,0.11012801204819277,0.41569767441860467
Random Forest,0.11012801204819277,0.4171511627906977
Random Forest,0.11219879518072289,0.4171511627906977
Random Forest,0.11219879518072289,0.42151162790697677
Random Forest,0.11351656626506024,0.42151162790697677
Random Forest,0.11351656626506024,0.42296511627906974
Random Forest,0.1144578313253012,0.42296511627906974
Random Forest,0.1144578313253012,0.42441860465116277
Random Forest,0.1146460843373494,0.42441860465116277
Random Forest,0.1146460843373494,0.4258720930232558
Random Forest,0.11615210843373494,0.4258720930232558
Random Forest,0.11615210843373494,0.4273255813953488
Random Forest,0.11897590361445783,0.4273255813953488
Random Forest,0.11897590361445783,0.43023255813953487
Random Forest,0.11916415662650602,0.43023255813953487
Random Forest,0.11916415662650602,0.4316860465116279
Random Forest,0.11935240963855422,0.4316860465116279
Random Forest,0.11935240963855422,0.4331395348837209
Random Forest,0.12029367469879518,0.4331395348837209
Random Forest,0.12029367469879518,0.43459302325581395
Random Forest,0.12198795180722892,0.43459302325581395
Random Forest,0.12198795180722892,0.436046511627907
Random Forest,0.12443524096385543,0.436046511627907
Random Forest,0.12443524096385543,0.4375
Random Forest,0.12556475903614459,0.4375
Random Forest,0.12556475903614459,0.438953488372093
Random Forest,0.12575301204819278,0.438953488372093
Random Forest,0.12575301204819278,0.44040697674418605
Random Forest,0.1276355421686747,0.44040697674418605
Random Forest,0.1276355421686747,0.4418604651162791
Random Forest,0.1282003012048193,0.4418604651162791
Random Forest,0.1282003012048193,0.44622093023255816
Random Forest,0.12876506024096385,0.44622093023255816
Random Forest,0.12876506024096385,0.4476744186046512
Random Forest,0.12914156626506024,0.4476744186046512
Random Forest,0.12914156626506024,0.45058139534883723
Random Forest,0.12989457831325302,0.45058139534883723
Random Forest,0.12989457831325302,0.45203488372093026
Random Forest,0.1304593373493976,0.45203488372093026
Random Forest,0.1304593373493976,0.45348837209302323
Random Forest,0.13215361445783133,0.45348837209302323
Random Forest,0.13215361445783133,0.45494186046511625
Random Forest,0.13253012048192772,0.45494186046511625
Random Forest,0.13253012048192772,0.4563953488372093
Random Forest,0.13328313253012047,0.4563953488372093
Random Forest,0.13328313253012047,0.4578488372093023
Random Forest,0.13347138554216867,0.4578488372093023
Random Forest,0.13347138554216867,0.45930232558139533
Random Forest,0.13365963855421686,0.45930232558139533
Random Forest,0.13365963855421686,0.46075581395348836
Random Forest,0.13441265060240964,0.46075581395348836
Random Forest,0.13441265060240964,0.4622093023255814
Random Forest,0.13478915662650603,0.4622093023255814
Random Forest,0.13478915662650603,0.46511627906976744
Random Forest,0.13855421686746988,0.46511627906976744
Random Forest,0.13855421686746988,0.46656976744186046
Random Forest,0.140625,0.46656976744186046
Random Forest,0.140625,0.4680232558139535
Random Forest,0.1410015060240964,0.4680232558139535
Random Forest,0.1410015060240964,0.47093023255813954
Random Forest,0.14137801204819278,0.47093023255813954
Random Forest,0.14137801204819278,0.47238372093023256
Random Forest,0.14194277108433734,0.47238372093023256
Random Forest,0.14194277108433734,0.4738372093023256
Random Forest,0.14213102409638553,0.4738372093023256
Random Forest,0.14213102409638553,0.4752906976744186
Random Forest,0.14231927710843373,0.4752906976744186
Random Forest,0.14231927710843373,0.47674418604651164
Random Forest,0.14269578313253012,0.47674418604651164
Random Forest,0.14269578313253012,0.4796511627906977
Random Forest,0.1428840361445783,0.4796511627906977
Random Forest,0.1428840361445783,0.4811046511627907
Random Forest,0.14401355421686746,0.4811046511627907
Random Forest,0.14401355421686746,0.48255813953488375
Random Forest,0.14495481927710843,0.48255813953488375
Random Forest,0.14495481927710843,0.48401162790697677
Random Forest,0.14514307228915663,0.48401162790697677
Random Forest,0.14514307228915663,0.48691860465116277
Random Forest,0.1458960843373494,0.48691860465116277
Random Forest,0.1458960843373494,0.4883720930232558
Random Forest,0.14627259036144577,0.4883720930232558
Random Forest,0.14627259036144577,0.4898255813953488
Random Forest,0.14740210843373494,0.4898255813953488
Random Forest,0.14740210843373494,0.49273255813953487
Random Forest,0.14815512048192772,0.49273255813953487
Random Forest,0.14815512048192772,0.4941860465116279
Random Forest,0.14947289156626506,0.4941860465116279
Random Forest,0.14947289156626506,0.4956395348837209
Random Forest,0.1507906626506024,0.4956395348837209
Random Forest,0.1507906626506024,0.49709302325581395
Random Forest,0.1511671686746988,0.49709302325581395
Random Forest,0.1511671686746988,0.498546511627907
Random Forest,0.15229668674698796,0.498546511627907
Random Forest,0.15229668674698796,0.501453488372093
Random Forest,0.15248493975903615,0.501453488372093
Random Forest,0.15248493975903615,0.502906976744186
Random Forest,0.1588855421686747,0.502906976744186
Random Forest,0.1588855421686747,0.5043604651162791
Random Forest,0.16020331325301204,0.5043604651162791
Random Forest,0.16020331325301204,0.5058139534883721
Random Forest,0.16246234939759036,0.5058139534883721
Random Forest,0.16246234939759036,0.5072674418604651
Random Forest,0.16415662650602408,0.5072674418604651
Random Forest,0.16415662650602408,0.5087209302325582
Random Forest,0.16622740963855423,0.5087209302325582
Random Forest,0.16622740963855423,0.5101744186046512
Random Forest,0.1667921686746988,0.5101744186046512
Random Forest,0.1667921686746988,0.5116279069767442
Random Forest,0.16698042168674698,0.5116279069767442
Random Forest,0.16698042168674698,0.5159883720930233
Random Forest,0.16716867469879518,0.5159883720930233
Random Forest,0.16716867469879518,0.5174418604651163
Random Forest,0.16754518072289157,0.5174418604651163
Random Forest,0.16754518072289157,0.5188953488372093
Random Forest,0.16792168674698796,0.5188953488372093
Random Forest,0.16792168674698796,0.5203488372093024
Random Forest,0.16829819277108435,0.5203488372093024
Random Forest,0.16829819277108435,0.5218023255813954
Random Forest,0.17036897590361447,0.5218023255813954
Random Forest,0.17036897590361447,0.5232558139534884
Random Forest,0.17243975903614459,0.5232558139534884
Random Forest,0.17243975903614459,0.5247093023255814
Random Forest,0.17300451807228914,0.5247093023255814
Random Forest,0.17300451807228914,0.5261627906976745
Random Forest,0.1750753012048193,0.5261627906976745
Random Forest,0.1750753012048193,0.5276162790697675
Random Forest,0.17676957831325302,0.5276162790697675
Random Forest,0.17676957831325302,0.5305232558139535
Random Forest,0.17752259036144577,0.5305232558139535
Random Forest,0.17752259036144577,0.5363372093023255
Random Forest,0.18034638554216867,0.5363372093023255
Random Forest,0.18034638554216867,0.5377906976744186
Random Forest,0.18147590361445784,0.5377906976744186
Random Forest,0.18147590361445784,0.5406976744186046
Random Forest,0.18166415662650603,0.5406976744186046
Random Forest,0.18166415662650603,0.5421511627906976
Random Forest,0.1824171686746988,0.5421511627906976
Random Forest,0.1824171686746988,0.5436046511627907
Random Forest,0.18354668674698796,0.5436046511627907
Random Forest,0.18354668674698796,0.5450581395348837
Random Forest,0.1848644578313253,0.5450581395348837
Random Forest,0.1848644578313253,0.5465116279069767
Random Forest,0.18580572289156627,0.5465116279069767
Random Forest,0.18580572289156627,0.5479651162790697
Random Forest,0.18637048192771086,0.5479651162790697
Random Forest,0.18637048192771086,0.5494186046511628
Random Forest,0.18655873493975902,0.5494186046511628
Random Forest,0.18655873493975902,0.5508720930232558
Random Forest,0.18674698795180722,0.5508720930232558
Random Forest,0.18674698795180722,0.5523255813953488
Random Forest,0.1871234939759036,0.5523255813953488
Random Forest,0.1871234939759036,0.5537790697674418
Random Forest,0.18938253012048192,0.5537790697674418
Random Forest,0.18938253012048192,0.5552325581395349
Random Forest,0.1903237951807229,0.5552325581395349
Random Forest,0.1903237951807229,0.5566860465116279
Random Forest,0.19220632530120482,0.5566860465116279
Random Forest,0.19220632530120482,0.5581395348837209
Random Forest,0.19314759036144577,0.5581395348837209
Random Forest,0.19314759036144577,0.559593023255814
Random Forest,0.19465361445783133,0.559593023255814
Random Forest,0.19465361445783133,0.561046511627907
Random Forest,0.19578313253012047,0.561046511627907
Random Forest,0.19578313253012047,0.5625
Random Forest,0.19597138554216867,0.5625
Random Forest,0.19597138554216867,0.563953488372093
Random Forest,0.19691265060240964,0.563953488372093
Random Forest,0.19691265060240964,0.565406976744186
Random Forest,0.1976656626506024,0.565406976744186
Random Forest,0.1976656626506024,0.5668604651162791
Random Forest,0.1978539156626506,0.5668604651162791
Random Forest,0.1978539156626506,0.5683139534883721
Random Forest,0.1980421686746988,0.5683139534883721
Random Forest,0.1980421686746988,0.5697674418604651
Random Forest,0.19841867469879518,0.5697674418604651
Random Forest,0.19841867469879518,0.5712209302325582
Random Forest,0.2003012048192771,0.5712209302325582
Random Forest,0.2003012048192771,0.5741279069767442
Random Forest,0.2004894578313253,0.5741279069767442
Random Forest,0.2004894578313253,0.5755813953488372
Random Forest,0.20425451807228914,0.5755813953488372
Random Forest,0.20425451807228914,0.5784883720930233
Random Forest,0.2061370481927711,0.5784883720930233
Random Forest,0.2061370481927711,0.5799418604651163
Random Forest,0.20745481927710843,0.5799418604651163
Random Forest,0.20745481927710843,0.5813953488372093
Random Forest,0.20783132530120482,0.5813953488372093
Random Forest,0.20783132530120482,0.5828488372093024
Random Forest,0.2083960843373494,0.5828488372093024
Random Forest,0.2083960843373494,0.5857558139534884
Random Forest,0.20877259036144577,0.5857558139534884
Random Forest,0.20877259036144577,0.5872093023255814
Random Forest,0.20914909638554216,0.5872093023255814
Random Forest,0.20914909638554216,0.5886627906976745
Random Forest,0.20990210843373494,0.5886627906976745
Random Forest,0.20990210843373494,0.5901162790697675
Random Forest,0.21009036144578314,0.5901162790697675
Random Forest,0.21009036144578314,0.5915697674418605
Random Forest,0.21103162650602408,0.5915697674418605
Random Forest,0.21103162650602408,0.5930232558139535
Random Forest,0.21310240963855423,0.5930232558139535
Random Forest,0.21310240963855423,0.5944767441860465
Random Forest,0.21385542168674698,0.5944767441860465
Random Forest,0.21385542168674698,0.5959302325581395
Random Forest,0.21423192771084337,0.5959302325581395
Random Forest,0.21423192771084337,0.5973837209302325
Random Forest,0.21818524096385541,0.5973837209302325
Random Forest,0.21818524096385541,0.5988372093023255
Random Forest,0.2189382530120482,0.5988372093023255
Random Forest,0.2189382530120482,0.6002906976744186
Random Forest,0.22063253012048192,0.6002906976744186
Random Forest,0.22063253012048192,0.6017441860465116
Random Forest,0.2210090361445783,0.6017441860465116
Random Forest,0.2210090361445783,0.6104651162790697
Random Forest,0.22251506024096385,0.6104651162790697
Random Forest,0.22251506024096385,0.6119186046511628
Random Forest,0.22307981927710843,0.6119186046511628
Random Forest,0.22307981927710843,0.6133720930232558
Random Forest,0.22345632530120482,0.6133720930232558
Random Forest,0.22345632530120482,0.6162790697674418
Random Forest,0.22439759036144577,0.6162790697674418
Random Forest,0.22439759036144577,0.6191860465116279
Random Forest,0.22872740963855423,0.6191860465116279
Random Forest,0.22872740963855423,0.6206395348837209
Random Forest,0.2291039156626506,0.6206395348837209
Random Forest,0.2291039156626506,0.622093023255814
Random Forest,0.22966867469879518,0.622093023255814
Random Forest,0.22966867469879518,0.623546511627907
Random Forest,0.23004518072289157,0.623546511627907
Random Forest,0.23004518072289157,0.625
Random Forest,0.23230421686746988,0.625
Random Forest,0.23230421686746988,0.626453488372093
Random Forest,0.23249246987951808,0.626453488372093
Random Forest,0.23249246987951808,0.6293604651162791
Random Forest,0.23569277108433734,0.6293604651162791
Random Forest,0.23569277108433734,0.6308139534883721
Random Forest,0.2398343373493976,0.6308139534883721
Random Forest,0.2398343373493976,0.6322674418604651
Random Forest,0.24209337349397592,0.6322674418604651
Random Forest,0.24209337349397592,0.6337209302325582
Random Forest,0.24284638554216867,0.6337209302325582
Random Forest,0.24284638554216867,0.6351744186046512
Random Forest,0.2445406626506024,0.6351744186046512
Random Forest,0.2445406626506024,0.6366279069767442
Random Forest,0.24510542168674698,0.6366279069767442
Random Forest,0.24510542168674698,0.6380813953488372
Random Forest,0.24604668674698796,0.6380813953488372
Random Forest,0.24604668674698796,0.6409883720930233
Random Forest,0.2469879518072289,0.6409883720930233
Random Forest,0.2469879518072289,0.6424418604651163
Random Forest,0.24830572289156627,0.6424418604651163
Random Forest,0.24830572289156627,0.6453488372093024
Random Forest,0.24849397590361447,0.6453488372093024
Random Forest,0.24849397590361447,0.6482558139534884
Random Forest,0.2496234939759036,0.6482558139534884
Random Forest,0.2496234939759036,0.6497093023255814
Random Forest,0.25,0.6497093023255814
Random Forest,0.25,0.6511627906976745
Random Forest,0.25188253012048195,0.6511627906976745
Random Forest,0.25188253012048195,0.6540697674418605
Random Forest,0.25301204819277107,0.6540697674418605
Random Forest,0.25301204819277107,0.6555232558139535
Random Forest,0.2560240963855422,0.6555232558139535
Random Forest,0.2560240963855422,0.6569767441860465
Random Forest,0.2567771084337349,0.6569767441860465
Random Forest,0.2567771084337349,0.6584302325581395
Random Forest,0.25696536144578314,0.6584302325581395
Random Forest,0.25696536144578314,0.6598837209302325
Random Forest,0.2575301204819277,0.6598837209302325
Random Forest,0.2575301204819277,0.6613372093023255
Random Forest,0.2584713855421687,0.6613372093023255
Random Forest,0.2584713855421687,0.6642441860465116
Random Forest,0.2599774096385542,0.6642441860465116
Random Forest,0.2599774096385542,0.6656976744186046
Random Forest,0.2603539156626506,0.6656976744186046
Random Forest,0.2603539156626506,0.6686046511627907
Random Forest,0.2605421686746988,0.6686046511627907
Random Forest,0.2605421686746988,0.6700581395348837
Random Forest,0.2611069277108434,0.6700581395348837
Random Forest,0.2611069277108434,0.6729651162790697
Random Forest,0.26129518072289154,0.6729651162790697
Random Forest,0.26129518072289154,0.6744186046511628
Random Forest,0.2635542168674699,0.6744186046511628
Random Forest,0.2635542168674699,0.6758720930232558
Random Forest,0.26506024096385544,0.6758720930232558
Random Forest,0.26506024096385544,0.6773255813953488
Random Forest,0.26694277108433734,0.6773255813953488
Random Forest,0.26694277108433734,0.6787790697674418
Random Forest,0.26731927710843373,0.6787790697674418
Random Forest,0.26731927710843373,0.6802325581395349
Random Forest,0.26939006024096385,0.6802325581395349
Random Forest,0.26939006024096385,0.6816860465116279
Random Forest,0.2703313253012048,0.6816860465116279
Random Forest,0.2703313253012048,0.6831395348837209
Random Forest,0.27710843373493976,0.6831395348837209
Random Forest,0.27710843373493976,0.684593023255814
Random Forest,0.28237951807228917,0.684593023255814
Random Forest,0.28237951807228917,0.686046511627907
Random Forest,0.28256777108433734,0.686046511627907
Random Forest,0.28256777108433734,0.6875
Random Forest,0.28539156626506024,0.6875
Random Forest,0.28539156626506024,0.688953488372093
Random Forest,0.28557981927710846,0.688953488372093
Random Forest,0.28557981927710846,0.690406976744186
Random Forest,0.2865210843373494,0.690406976744186
Random Forest,0.2865210843373494,0.6933139534883721
Random Forest,0.2868975903614458,0.6933139534883721
Random Forest,0.2868975903614458,0.6947674418604651
Random Forest,0.28821536144578314,0.6947674418604651
Random Forest,0.28821536144578314,0.6962209302325582
Random Forest,0.2891566265060241,0.6962209302325582
Random Forest,0.2891566265060241,0.6976744186046512
Random Forest,0.2936746987951807,0.6976744186046512
Random Forest,0.2936746987951807,0.6991279069767442
Random Forest,0.29800451807228917,0.6991279069767442
Random Forest,0.29800451807228917,0.7005813953488372
Random Forest,0.29838102409638556,0.7005813953488372
Random Forest,0.29838102409638556,0.7020348837209303
Random Forest,0.29875753012048195,0.7020348837209303
Random Forest,0.29875753012048195,0.7034883720930233
Random Forest,0.30026355421686746,0.7034883720930233
Random Forest,0.30026355421686746,0.7049418604651163
Random Forest,0.30101656626506024,0.7049418604651163
Random Forest,0.30101656626506024,0.7063953488372093
Random Forest,0.30346385542168675,0.7063953488372093
Random Forest,0.30346385542168675,0.7078488372093024
Random Forest,0.3160768072289157,0.7078488372093024
Random Forest,0.3160768072289157,0.7093023255813954
Random Forest,0.3172063253012048,0.7093023255813954
Random Forest,0.3172063253012048,0.7107558139534884
Random Forest,0.317394578313253,0.7107558139534884
Random Forest,0.317394578313253,0.7122093023255814
Random Forest,0.3277484939759036,0.7122093023255814
Random Forest,0.3277484939759036,0.7136627906976745
Random Forest,0.3288780120481928,0.7136627906976745
Random Forest,0.3288780120481928,0.7151162790697675
Random Forest,0.3301957831325301,0.7151162790697675
Random Forest,0.3301957831325301,0.7165697674418605
Random Forest,0.3303840361445783,0.7165697674418605
Random Forest,0.3303840361445783,0.7180232558139535
Random Forest,0.3484563253012048,0.7180232558139535
Random Forest,0.3484563253012048,0.7194767441860465
Random Forest,0.3514683734939759,0.7194767441860465
Random Forest,0.3514683734939759,0.7209302325581395
Random Forest,0.3537274096385542,0.7209302325581395
Random Forest,0.3537274096385542,0.7223837209302325
Random Forest,0.35542168674698793,0.7223837209302325
Random Forest,0.35542168674698793,0.7238372093023255
Random Forest,0.3644578313253012,0.7238372093023255
Random Forest,0.3644578313253012,0.7252906976744186
Random Forest,0.36634036144578314,0.7252906976744186
Random Forest,0.36634036144578314,0.7267441860465116
Random Forest,0.3697289156626506,0.7267441860465116
Random Forest,0.3697289156626506,0.7281976744186046
Random Forest,0.37085843373493976,0.7281976744186046
Random Forest,0.37085843373493976,0.7296511627906976
Random Forest,0.37556475903614456,0.7296511627906976
Random Forest,0.37556475903614456,0.7311046511627907
Random Forest,0.3757530120481928,0.7311046511627907
Random Forest,0.3757530120481928,0.7325581395348837
Random Forest,0.3806475903614458,0.7325581395348837
Random Forest,0.3806475903614458,0.7340116279069767
Random Forest,0.3823418674698795,0.7340116279069767
Random Forest,0.3823418674698795,0.7354651162790697
Random Forest,0.38365963855421686,0.7354651162790697
Random Forest,0.38365963855421686,0.7369186046511628
Random Forest,0.3934487951807229,0.7369186046511628
Random Forest,0.3934487951807229,0.7383720930232558
Random Forest,0.40530873493975905,0.7383720930232558
Random Forest,0.40530873493975905,0.7412790697674418
Random Forest,0.4066265060240964,0.7412790697674418
Random Forest,0.4066265060240964,0.7427325581395349
Random Forest,0.4135918674698795,0.7427325581395349
Random Forest,0.4135918674698795,0.7441860465116279
Random Forest,0.4150978915662651,0.7441860465116279
Random Forest,0.4150978915662651,0.7456395348837209
Random Forest,0.42281626506024095,0.7456395348837209
Random Forest,0.42281626506024095,0.747093023255814
Random Forest,0.4290286144578313,0.747093023255814
Random Forest,0.4290286144578313,0.748546511627907
Random Forest,0.4310993975903614,0.748546511627907
Random Forest,0.4310993975903614,0.75
Random Forest,0.4318524096385542,0.75
Random Forest,0.4318524096385542,0.751453488372093
Random Forest,0.43561746987951805,0.751453488372093
Random Forest,0.43561746987951805,0.7543604651162791
Random Forest,0.43806475903614456,0.7543604651162791
Random Forest,0.43806475903614456,0.7558139534883721
Random Forest,0.44371234939759036,0.7558139534883721
Random Forest,0.44371234939759036,0.7572674418604651
